fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2010_P,birth_rate_2010_N,births_2010_N,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
37101,11399,8460,9841,11773,13865,5574,4084,4892,6006,6971,4233,3227,4046,4865,5655,1106,738,698,931,1084,876,723,867,936,858,3480,2603,3284,4044,4905,1058,695,654,886,1040,0.3665738029388724,13.36,2257.0,11.5,2487.0,0.6628621011880924,0.14917901481778134,0.16860232278734483,White,White_Republican,Republican,False,False,False,False,False,False,True
37119,60887,64097,78215,75955,75511,30066,32420,39845,39134,38831,15200,18273,23854,22531,21999,12437,11446,12131,13171,13770,3876,4294,5507,5747,4765,12106,14820,19310,17759,18006,12004,10947,11628,12613,13361,0.6123435841621627,15.11,13898.0,12.98,14654.0,0.4657941274158655,0.31587357157604645,0.1395703731631343,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
37129,13536,18456,15945,13618,13671,6941,9350,7726,6672,6727,5323,7697,6319,5444,5458,1265,1267,1071,945,977,383,575,558,474,383,5003,7241,5866,5049,5130,1233,1208,1033,910,951,0.4789224283672799,11.0,2229.0,8.83,2089.0,0.7645275391611925,0.13268485767222504,0.06766885632474313,White,White_Competitive,Competitive,False,False,False,False,True,False,False
37133,14056,32545,17425,11571,10011,5599,10921,7754,5669,5082,4028,8887,6107,4368,3871,1116,1334,1125,895,861,660,1361,839,592,446,3542,7781,5421,3898,3538,1022,1206,1038,831,799,0.3739429629517709,24.19,4300.0,18.29,3730.0,0.7024318107131121,0.12631449227735786,0.1146894511994742,White,White_Republican,Republican,False,False,False,False,False,False,True
37135,12483,16966,9434,7895,8098,6602,9236,4848,3918,4152,5018,7289,3771,2923,3068,903,1060,492,455,491,426,593,547,520,412,4650,6778,3307,2472,2701,887,1034,465,430,475,0.7102521881519668,9.06,1212.0,7.41,1105.0,0.6975336073769581,0.10715476058215753,0.09221197644706144,White,White_Democratic,Democratic,False,False,False,False,False,True,False
37147,15443,21567,13064,11101,10456,8371,11684,6753,5778,5455,5216,7977,3995,3241,3136,2844,3247,2411,2254,2075,416,479,413,413,345,4900,7609,3678,2910,2856,2790,3180,2363,2216,2051,0.5357376458057774,12.76,2146.0,10.94,2002.0,0.5862894899855462,0.3204212265124923,0.05389221556886228,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
37151,9441,7818,7793,8271,9989,4508,3853,3920,4319,4944,3971,3458,3528,3842,4480,336,257,242,298,278,576,504,613,669,651,3471,3006,2987,3238,3901,313,241,222,280,265,0.2628008460543115,11.82,1675.0,10.78,1559.0,0.7633972874627853,0.0614455838570956,0.14770095931194177,White,White_Republican,Republican,False,False,False,False,False,False,True
37155,11044,9943,8547,8742,8839,5399,4986,4423,4429,4531,1480,1493,1358,1344,1339,1580,1384,1080,1014,1076,403,427,526,518,341,1202,1203,977,945,1093,1551,1351,1046,993,1060,0.5732617328459455,15.7,2106.0,13.31,1730.0,0.22582743170978464,0.24497759791877438,0.10630148865442983,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
37159,9415,8704,8273,8406,9054,4528,4289,4075,4217,4446,3454,3096,3130,3291,3596,926,1054,814,781,705,371,372,502,500,407,3128,2769,2684,2848,3233,907,1033,784,745,685,0.3717320741726787,11.07,1533.0,11.14,1587.0,0.6598044670534934,0.20364041014227804,0.10921230426834115,White,White_Republican,Republican,False,False,False,False,False,False,True
37179,15042,9467,9623,11984,16136,7415,4533,4872,6306,8375,5983,3656,4044,5182,6979,1109,697,612,805,1037,821,671,809,967,894,5255,3051,3310,4326,6171,1068,670,583,754,999,0.3525452076721402,12.31,2478.0,9.52,2328.0,0.6802240468461588,0.1277448921138056,0.1557507478836484,White,White_Republican,Republican,False,False,False,False,False,False,True
37183,61816,62344,66814,70112,73837,30045,30795,34298,36399,37856,19244,20711,23197,23761,25093,8216,7680,7843,8806,8823,3180,3382,4268,4469,3713,16779,18044,19825,20180,22078,7886,7308,7400,8389,8521,0.5583756547539012,14.1,12704.0,11.08,12550.0,0.5719564103574666,0.22757458715957907,0.11940842627990383,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
37191,8473,8893,8575,7582,7660,4092,4163,4209,3784,3918,2349,2571,2664,2358,2506,1561,1357,1340,1264,1259,471,528,606,556,421,1965,2151,2149,1890,2160,1509,1311,1290,1220,1228,0.4542481707210697,13.24,1623.0,12.45,1543.0,0.5092135570911483,0.31433037183283974,0.13902599539322144,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
38017,10856,18392,14221,11331,9536,5337,8832,6794,5331,4558,4825,8021,6222,4892,4165,175,182,139,131,97,139,173,170,97,75,4718,7872,6075,4812,4096,172,180,132,128,97,0.4983903096687693,14.41,2158.0,12.79,2353.0,0.89511857613208,0.020995371474924845,0.020995371474924845,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39003,8394,7471,6283,6160,6096,3675,3245,2938,3065,2960,2983,2735,2445,2561,2520,516,391,405,406,358,86,87,78,87,62,2915,2662,2383,2491,2471,512,386,395,398,354,0.3798732369405838,12.28,1306.0,11.61,1184.0,0.8148788927335641,0.12748702422145328,0.027249134948096887,White,White_Republican,Republican,False,False,False,False,False,False,True
39007,6903,5500,5468,5584,6277,3360,2639,2598,2683,3060,3133,2499,2462,2559,2913,106,68,71,64,78,181,104,127,112,103,2970,2409,2349,2463,2824,97,62,65,54,72,0.5552263135549328,11.43,1160.0,10.53,1016.0,0.9117424242424242,0.022853535353535355,0.04330808080808081,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39017,28324,28994,22435,22521,23849,13973,14624,11286,11386,12215,11897,12779,9685,9771,10475,1250,990,999,981,1152,629,727,616,615,501,11384,12169,9180,9241,10054,1193,932,942,936,1103,0.3732741469126788,12.51,4605.0,11.32,4366.0,0.8201951951951952,0.07534320034320034,0.0524989274989275,White,White_Republican,Republican,False,False,False,False,False,False,True
39023,9798,8601,7743,7542,7925,4827,4380,4053,3798,4013,4063,3842,3517,3304,3568,519,367,387,380,350,147,152,159,138,107,3948,3720,3385,3189,3478,505,356,384,369,342,0.4832807631272052,12.15,1681.0,11.27,1506.0,0.8416319188946121,0.09067124519663151,0.03670999918240536,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39025,13185,10895,11675,12102,12941,6349,5491,5784,6154,6515,6057,5299,5554,5883,6271,85,66,68,96,56,90,83,84,97,108,5980,5225,5478,5795,6171,84,64,65,94,55,0.3237228617290332,12.61,2489.0,10.45,2167.0,0.9465832807389982,0.012794767341786677,0.015147168512249698,White,White_Republican,Republican,False,False,False,False,False,False,True
39029,6989,5665,5786,6203,6865,3387,2766,2706,2874,3197,3237,2679,2650,2793,3135,58,39,22,35,24,38,34,28,32,26,3202,2653,2627,2768,3113,57,34,20,34,24,0.4408877461191864,10.31,1112.0,9.73,984.0,0.9642942727054876,0.01054397316079559,0.011262880421758926,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39035,90130,78335,81986,76000,76059,44393,39956,42591,39204,39439,24660,23380,26199,24120,24159,17353,14206,13560,12537,13076,2799,2493,2504,2386,2138,22563,21560,24349,22342,22466,16910,13759,13116,12115,12777,0.6915336073286399,11.81,15112.0,10.74,13191.0,0.5605785578763214,0.3202437762318174,0.06064015901306766,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
39041,11593,7210,7922,11120,14770,5544,3655,4156,5893,7559,4945,3291,3688,5153,6673,258,159,109,172,226,177,102,99,137,162,4790,3200,3597,5034,6522,252,157,108,165,222,0.3871036285285385,12.63,2200.0,9.25,1975.0,0.8633245767659078,0.031377699941622886,0.024664331582019847,White,White_Republican,Republican,False,False,False,False,False,False,True
39045,10545,7785,8366,9015,9943,5011,3651,4080,4540,5048,4387,3290,3709,4035,4507,393,243,267,344,379,122,89,106,95,94,4286,3213,3615,3956,4435,382,235,266,337,363,0.410651049701496,11.3,1652.0,10.19,1627.0,0.8788199820715508,0.06829109282047104,0.023632955749327684,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39049,80992,102648,101908,88855,80667,39704,51423,51898,44716,40494,25963,37101,37084,30702,27653,10536,10311,10367,10204,9685,1961,2538,2873,2597,1999,24486,35032,34716,28625,26032,10285,10060,10093,9928,9483,0.6019502813292168,15.32,17824.0,13.25,17557.0,0.6645163033565933,0.20319920019995003,0.05409458446199261,White,White_Democratic,Democratic,False,False,False,False,False,True,False
39057,13746,15723,10453,8592,8746,6945,7794,5030,4357,4539,5412,6064,4307,3776,3967,1135,1295,388,277,255,208,231,118,120,100,5251,5900,4213,3675,3880,1108,1254,379,273,252,0.3937973191529021,10.66,1723.0,10.06,1712.0,0.8025144054478784,0.11093649962167511,0.027297596181828764,White,White_Republican,Republican,False,False,False,False,False,False,True
39061,57712,59608,57995,50120,47330,28249,29962,29863,25487,24280,17985,19759,20090,16798,15983,8869,8691,8050,7250,7110,713,979,1030,816,697,17458,19006,19270,16158,15422,8771,8598,7949,7173,7038,0.5273682857857795,13.52,10850.0,12.69,10383.0,0.638057951987997,0.2780382595648912,0.0331137471867967,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39085,14654,11949,12876,12940,13836,7023,5863,6369,6414,6938,6477,5340,5839,5928,6458,308,315,317,251,276,325,283,282,302,271,6190,5083,5580,5657,6210,288,306,304,238,263,0.4914609307289651,10.32,2374.0,8.8,2021.0,0.8752547463262899,0.04547892309342486,0.04649790839858415,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39089,12230,9650,9214,9509,10903,5965,4922,4726,4843,5536,5415,4535,4480,4528,5177,301,198,114,166,204,158,109,85,73,82,5286,4443,4407,4467,5105,291,190,111,161,204,0.4160777360819275,12.01,2000.0,10.23,1822.0,0.9189841970878476,0.03188185770478228,0.018425229452763786,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39093,21452,17074,16084,17541,19435,10486,8221,7994,8651,9813,8632,6849,6824,7574,8644,1187,879,841,725,821,1192,919,881,816,812,7661,6112,6112,6908,7967,1052,772,724,631,731,0.5746690090044351,11.05,3329.0,10.2,3185.0,0.7694040054693155,0.08553848628649562,0.10520389286576047,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39095,33647,33821,29411,26532,27604,16510,17029,14875,13500,14112,11145,12203,11043,10007,10489,4369,3834,3089,2849,2977,1396,1199,1096,961,864,10062,11264,10147,9218,9799,4209,3688,2975,2753,2891,0.649853579798384,13.23,5846.0,12.07,5171.0,0.6745881420139195,0.20738260946172143,0.07171174345872611,White,White_Democratic,Democratic,False,False,False,False,False,True,False
39099,16247,13739,12886,12959,13762,7903,6621,6398,6407,6824,5767,4989,4967,4943,5406,1824,1403,1218,1249,1239,456,349,361,331,339,5427,4764,4710,4692,5151,1759,1313,1143,1187,1181,0.6292381078089475,10.12,2417.0,10.29,2326.0,0.7292288685267168,0.18753217337588798,0.053587974879028104,White,White_Democratic,Democratic,False,False,False,False,False,True,False
39103,11920,7801,8421,9505,11697,5745,3784,4233,4906,5948,5481,3646,4069,4717,5693,96,49,44,61,82,138,76,71,81,97,5358,3577,4006,4644,5606,88,44,43,58,81,0.4398357146330175,10.13,1746.0,8.75,1583.0,0.9461425365627176,0.01122030488276716,0.01764296216048905,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39113,37018,35955,34988,32101,31800,18275,18162,17889,16298,16270,12340,13135,13037,11738,11810,4947,4156,3903,3718,3655,482,459,557,464,411,11960,12771,12590,11367,11469,4901,4103,3852,3661,3621,0.5196137007772244,12.57,6728.0,11.61,6170.0,0.7015988844103994,0.22189535616726203,0.02827179124720625,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39133,14504,17081,9313,8411,9133,7575,8833,4509,4218,4649,6735,7777,4037,3865,4289,507,623,248,182,201,157,176,77,81,66,6601,7626,3979,3794,4229,498,614,241,178,200,0.526349897066361,9.16,1479.0,8.03,1306.0,0.8769362186788154,0.058826879271070616,0.019020501138952164,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39139,8365,7192,7338,7420,7517,3917,3238,3221,3336,3465,3344,2865,2884,3006,3105,387,277,258,237,272,84,59,72,54,43,3273,2815,2827,2959,3066,384,271,247,234,271,0.4069994965184008,11.0,1369.0,10.93,1321.0,0.8781010719754977,0.07677386421643696,0.018887187340479835,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39151,26408,22200,20984,20453,21921,12831,11201,10606,10437,11193,10937,9817,9344,9158,10019,1265,1000,900,921,842,267,225,213,196,186,10716,9644,9173,9006,9861,1246,982,884,904,829,0.5049783115889477,10.88,4087.0,10.64,3934.0,0.8628892196997892,0.08590745565066368,0.019662572881776454,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39153,38225,34111,33211,31328,33036,18775,16846,16895,15963,16813,14026,12840,13295,12447,13296,3665,3139,2656,2593,2730,427,373,353,351,278,13703,12564,13016,12184,13071,3600,3087,2613,2538,2703,0.5740610502426822,11.21,6071.0,10.17,5481.0,0.7597778850796717,0.16574118783196523,0.021668276195074842,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39155,13953,11548,11274,11069,12215,6774,5687,5656,5430,6174,5791,4878,4986,4752,5535,738,647,551,537,524,139,128,111,90,78,5679,4774,4905,4684,5473,721,631,531,519,516,0.6032059399907286,10.1,2124.0,10.08,1983.0,0.8563166994574614,0.1002205926190902,0.01961485721099386,White,White_Democratic,Democratic,False,False,False,False,False,True,False
39165,14077,9732,11624,13426,16206,6854,4271,5531,6679,8085,6328,3972,5037,5954,7205,194,112,127,166,191,176,114,160,199,209,6174,3872,4892,5778,7020,188,104,122,161,181,0.3054507653761144,12.01,2554.0,9.84,2347.0,0.882349372004126,0.023481584855287906,0.028699714823129663,White,White_Republican,Republican,False,False,False,False,False,False,True
39169,8713,7437,6414,6336,6736,4321,3604,3158,3196,3388,4102,3401,3068,3090,3248,106,77,30,37,54,79,77,61,69,42,4032,3333,3012,3026,3214,104,75,30,36,53,0.4021533695753265,12.62,1445.0,12.08,1398.0,0.9410524201646917,0.014159469773046796,0.02078730668808998,White,White_Competitive,Competitive,False,False,False,False,True,False,False
39173,11277,14229,7746,6884,7463,5835,7186,3780,3457,3730,5265,6396,3491,3226,3539,336,524,100,72,57,332,301,200,203,162,4975,6131,3306,3046,3394,320,510,97,62,53,0.520111492254944,10.43,1309.0,9.0,1180.0,0.8654926159606184,0.046384247382652705,0.048810926991610624,White,White_Competitive,Competitive,False,False,False,False,True,False,False
40027,19436,26685,21474,18221,16577,9705,12931,10169,8699,8197,7513,10362,8205,6974,6628,511,699,444,402,337,860,1021,800,687,591,6796,9512,7526,6410,6114,490,664,422,369,321,0.3751632403750795,11.57,2960.0,9.39,2695.0,0.7373816786691405,0.04575615585395767,0.07887040472970848,White,White_Republican,Republican,False,False,False,False,False,False,True
40031,9663,12163,11483,9010,7845,4305,5196,5173,4066,3764,2491,3375,3387,2636,2466,1025,991,918,780,718,619,655,690,523,447,2060,2891,2891,2268,2120,957,934,840,722,674,0.4135537836508233,17.35,2153.0,14.11,1709.0,0.5576723242119848,0.17291305853827502,0.12940768964322827,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
40109,47674,55295,59045,50144,45796,23492,27690,29362,25065,22967,15305,19131,20565,17395,16079,4696,4750,4781,4353,3924,4366,4731,4879,4356,3624,11685,15213,16514,13721,12907,4493,4536,4559,4152,3804,0.4163189359476569,16.96,12190.0,13.58,10916.0,0.5534542177624608,0.16131860637870354,0.17007440603042,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
40143,41675,42152,45474,41694,39815,20450,21316,22755,20967,19796,13523,14996,16217,15033,14433,3120,2775,2775,2684,2355,2642,2817,2979,2792,2322,11335,12657,13724,12641,12431,3025,2677,2653,2583,2277,0.3704800419194052,15.38,9280.0,13.23,8699.0,0.5999876994987545,0.12166733294381746,0.13204588086964544,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
41005,26014,19774,20815,21986,23785,12551,9612,10306,11035,12068,11069,8606,9239,9909,10755,139,121,104,117,119,1324,969,1131,1226,1143,9961,7785,8274,8852,9748,111,98,71,87,98,0.5218240780567307,10.26,3856.0,8.86,3734.0,0.8048008270603819,0.008270603818692856,0.1074532355506736,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41017,9655,8304,9868,10060,10571,4678,4061,4893,5012,5195,4338,3777,4611,4728,4919,26,32,14,12,8,562,473,493,513,450,3857,3358,4189,4266,4503,22,30,8,10,7,0.4689288232594993,10.89,1717.0,9.03,1822.0,0.8458398968924531,0.0034369182299871116,0.10590004296147787,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41019,6824,5564,5338,5470,5381,3223,2690,2713,2728,2700,2896,2495,2516,2510,2498,21,9,10,12,7,246,175,185,145,141,2689,2344,2346,2388,2379,20,7,7,11,3,0.3638466428385413,9.73,1048.0,9.36,1042.0,0.8704956339933587,0.0030746525642602386,0.06210798179805682,White,White_Republican,Republican,False,False,False,False,False,False,True
41029,13249,12176,11908,11562,11219,6621,6156,5852,5884,5598,6022,5579,5371,5427,5206,50,48,48,50,16,1032,877,830,796,697,5108,4812,4635,4712,4587,45,36,35,39,10,0.4718235452207869,11.49,2335.0,9.39,2084.0,0.7913592667113793,0.0061479991057455845,0.13989492510619272,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41039,25532,31116,24126,21900,20195,12687,15073,11930,10725,9924,11002,12995,10693,9634,8900,182,177,120,104,102,1315,1226,1099,1078,934,9901,11960,9767,8706,8103,152,157,96,86,89,0.6103972550131774,9.93,3491.0,7.81,2990.0,0.8066422815945716,0.008985368956743003,0.09019826123833757,White,White_Democratic,Democratic,False,False,False,False,False,True,False
41043,7812,6823,7292,7049,7134,3852,3449,3634,3551,3557,3525,3219,3388,3299,3343,39,13,21,20,14,425,344,359,340,327,3161,2914,3074,3014,3051,31,8,13,14,9,0.411308913068121,12.51,1459.0,11.16,1463.0,0.8465299981192401,0.003291329697197668,0.0980816249764905,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41047,23471,21350,21782,21212,20004,11392,10280,10535,10193,9747,9976,9087,9369,9131,8714,155,118,142,106,124,3601,2982,2960,2951,2734,6801,6460,6743,6508,6285,97,75,87,49,71,0.4822977466032574,14.79,4663.0,11.28,3939.0,0.6356746646026832,0.0068046955624355004,0.28679695562435503,White,White_Competitive,Competitive,False,False,False,False,True,False,False
41051,41436,53416,69630,66488,59651,20534,27471,35379,32936,28791,15032,21666,29199,27108,23034,1820,1621,1647,1575,1458,3231,3311,3877,3821,3187,12469,18996,26026,23920,20430,1666,1480,1512,1454,1344,0.7602944198550439,13.13,9654.0,9.22,7524.0,0.7197502766583843,0.046415968930741444,0.11493328878959347,White,White_Democratic,Democratic,False,False,False,False,False,True,False
41067,34173,31635,41043,41982,41652,16711,15924,20737,20998,20616,13627,13294,17029,16843,16376,414,343,382,437,426,3655,3086,3610,3845,3478,10412,10562,13833,13424,13246,328,285,309,359,348,0.5844767826228461,13.3,7047.0,9.87,5958.0,0.6559080108916214,0.01652820895263532,0.18281621256005134,White,White_Competitive,Competitive,False,False,False,False,True,False,False
42003,79935,88962,84969,72580,69476,39221,45020,42309,36047,34921,29272,34594,33386,28193,27494,7558,7214,5905,5210,5269,809,980,911,732,673,28681,33889,32711,27639,26961,7435,7058,5774,5119,5191,0.56990618547701,10.55,12904.0,9.99,12104.0,0.7638357541174945,0.1454983140967449,0.021260212683179874,White,White_Competitive,Competitive,False,False,False,False,True,False,False
