fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2020_P,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
48375,8035,7715,8397,8533,8435,3957,3744,3941,3925,3867,3115,2999,3132,3088,3125,395,375,454,465,361,1958,1869,1752,1617,1554,1311,1266,1512,1582,1691,323,320,403,421,311,0.2975972643009269,13.61,1579.0,0.37553832902670115,0.09853574504737296,0.4511627906976744,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48381,10130,9308,9680,10284,10387,4939,4618,4898,5086,5122,4413,4107,4402,4643,4659,238,218,207,181,173,1438,1370,1406,1436,1341,3091,2831,3076,3307,3406,200,187,190,150,142,0.1979466246095803,11.41,1596.0,0.6310094507601698,0.03609094644569237,0.2884536364881523,White,White_Republican,Republican,False,False,False,False,False,False,True
48423,16416,15355,15792,15634,14940,8042,7854,8155,8040,7717,5870,5811,6042,6024,5871,1706,1656,1752,1610,1487,2270,2114,1900,1742,1646,3769,3869,4265,4420,4329,1642,1594,1708,1568,1453,0.2958866608718241,12.27,2894.0,0.5220175475071729,0.20250322258721776,0.2393446712961038,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48439,153298,137384,155049,156587,153122,75598,68937,78408,79892,77605,52286,47795,53900,54421,53330,15005,13728,16499,17073,16194,28819,24964,24809,23169,22604,25944,24688,30951,33083,32428,14039,13033,15752,16265,15442,0.4930735344681962,12.53,26611.0,0.39043817688140575,0.19825116508315108,0.32099526045494353,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
48441,11042,14546,10794,9793,9689,5626,7152,5312,4801,4771,4580,5889,4428,4060,4047,617,672,475,417,405,1699,1685,1453,1332,1312,3109,4393,3093,2851,2875,517,602,432,363,344,0.2645869230071642,13.88,1932.0,0.5987257457283521,0.080915146249638,0.25890529973935705,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48451,8356,8766,9053,9015,8436,4016,4109,4345,4323,4069,3552,3655,3879,3914,3683,226,213,206,187,160,1948,1834,1878,1874,1724,1755,1932,2124,2148,2058,173,174,176,154,127,0.2707144437071444,12.33,1480.0,0.485559990608124,0.03944587931439305,0.4371918290678563,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48453,77831,81754,124201,130758,114552,38527,40877,60542,62285,54083,29214,31249,46745,48781,42768,3906,4138,5603,5444,4751,16610,15950,18994,18775,16916,14242,16813,29452,31513,27251,3386,3642,5072,4917,4256,0.7161976748962741,11.66,15169.0,0.47511361970385574,0.0832661388848165,0.3281471436250794,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
48479,23749,20915,19537,16752,16696,11574,10464,9490,8097,8161,11317,10233,9252,7873,7944,70,67,73,73,67,11230,10104,9104,7726,7799,245,281,290,285,273,33,32,29,30,22,0.6114303258914865,15.64,4344.0,0.030515846137392607,0.0032440911197461767,0.9601796727389398,Hispanic,Minority_majority,Democratic,True,False,False,False,False,False,False
48485,10134,10917,9488,9414,8650,4568,4538,4326,4394,4037,3653,3523,3432,3594,3388,548,653,597,493,399,1181,1082,927,924,830,2592,2548,2613,2765,2648,502,612,563,460,373,0.2858601216333623,11.51,1533.0,0.5978277266556041,0.12332176798913863,0.2212249208025343,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48491,41090,33061,37883,45860,51880,20050,16416,19181,23234,25871,15746,13110,14984,17892,19588,1636,1489,1794,1902,1948,6391,5402,5677,6068,6399,10005,8227,9776,12308,13700,1440,1307,1641,1721,1775,0.4966068622541486,11.09,6855.0,0.5152215668610086,0.07936292090904455,0.29146198432799036,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
49011,29444,23438,24590,24841,28059,14019,11126,12201,12562,13838,12746,10055,11049,11504,12672,202,189,206,191,149,1729,1508,1593,1408,1575,11237,8728,9656,10240,11297,158,150,162,167,123,0.3380816658226059,13.43,4823.0,0.7975702861601047,0.013346707904929088,0.12563738192761012,White,White_Republican,Republican,False,False,False,False,False,False,True
49035,85607,82225,99161,94363,91539,41618,40463,48664,46081,44513,35435,34243,41283,38942,38692,1089,928,1112,1041,927,10726,9998,9542,8447,7945,26039,25300,32746,31507,31502,781,707,892,825,725,0.5303989710582695,13.03,15188.0,0.6623350689308325,0.01792793325838708,0.20699218981125378,White,White_Competitive,Competitive,False,False,False,False,True,False,False
49049,64569,82397,55145,40077,42528,32719,40127,26352,19762,20681,30201,36627,24065,18141,19225,311,349,288,183,153,4514,4723,3637,2753,2645,26122,32388,20751,15651,16833,236,263,235,119,102,0.2674524950226181,17.74,11548.0,0.797648450273072,0.007154369731334284,0.12885982305399984,White,White_Republican,Republican,False,False,False,False,False,False,True
49057,19261,18517,20382,19065,19052,9330,9019,9972,9363,9150,8486,8098,9097,8553,8456,164,154,183,162,122,2286,2142,1952,1624,1565,6460,6205,7357,7106,7050,118,106,135,120,96,0.365295369065465,13.58,3568.0,0.7289271355011638,0.012731889680468364,0.20166466812442688,White,White_Republican,Republican,False,False,False,False,False,False,True
50007,13562,17910,12990,11169,10933,6839,9094,6281,5458,5397,5983,7939,5452,4850,4809,223,296,186,148,119,264,335,258,248,183,5767,7716,5223,4644,4664,211,279,172,120,108,0.7538421786987752,8.08,1328.0,0.8439975039600633,0.02740843853501656,0.040368645898334374,White,White_Democratic,Democratic,False,False,False,False,False,True,False
51013,10089,16341,29483,25274,21858,4916,8248,14788,12418,10728,3437,5906,11101,9031,7662,587,680,1202,1138,1053,1047,1211,1829,1620,1596,2519,4874,9503,7610,6274,561,635,1126,1069,983,0.8057580370050252,11.02,2645.0,0.6201556947029955,0.07982174084729508,0.1314379195577368,White,White_Democratic,Democratic,False,False,False,False,False,True,False
51041,25854,21208,20952,22972,25043,12622,10838,10757,11934,12891,7377,6180,6757,7765,8549,4058,3643,3118,3262,3412,1768,1406,1536,1474,1550,5987,5112,5523,6588,7318,3861,3501,2964,3075,3225,0.5243068323894977,10.76,3855.0,0.5136747293387813,0.2845298100152107,0.1317068806108145,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51059,74757,67025,73322,77152,85338,36296,33249,35479,37863,42276,22336,20845,21430,22943,26063,4218,3829,4217,4485,5005,7458,6906,6778,6382,7351,15781,14710,15448,17299,19594,3899,3574,3912,4123,4610,0.6984580277857705,10.85,12490.0,0.44522520663095383,0.10891163419050388,0.188252291469261,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51087,20664,18276,23170,24385,24099,9927,9198,11971,12652,12428,5102,4663,5992,6371,6371,3468,3409,4335,4297,3963,856,769,825,830,894,4445,4048,5326,5721,5630,3336,3305,4229,4173,3856,0.6359663718841893,10.97,3663.0,0.4463203335205937,0.34614588569232135,0.07167144673427751,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51107,30726,21367,20382,26797,35582,15112,10614,10247,14011,18127,9987,7272,6805,8778,10798,1129,944,976,1094,1386,2486,1978,1862,2070,2555,7827,5533,5152,6968,8501,1036,885,903,996,1283,0.6150522722423725,11.11,4698.0,0.5062227575131911,0.07983482450103235,0.1694769442532691,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51153,34265,30518,30456,32267,36743,16558,14460,15358,16203,18264,9933,8632,8872,9744,11051,3673,3265,3755,3682,4234,5027,4415,4204,4071,4843,5676,4891,5298,6223,6900,3366,2966,3480,3403,3894,0.6258591912102932,13.0,6183.0,0.3566198040025206,0.21401099498055234,0.2757436822320245,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51510,5708,7245,14728,17757,16812,2862,3922,8038,9165,8371,1856,2466,5207,6056,5506,718,978,1808,1955,1867,980,1026,1420,1314,1223,975,1552,3967,4931,4457,683,921,1723,1874,1789,0.8027047660595484,14.89,2363.0,0.49467455621301776,0.2138698224852071,0.17798816568047338,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51550,16404,14391,16505,18325,19156,7911,7025,8020,9312,9638,4534,3922,4544,5570,5804,2550,2456,2773,2939,2982,692,598,731,821,883,4049,3482,3990,4948,5143,2441,2375,2677,2814,2859,0.5216431164830329,11.39,2814.0,0.509915014164306,0.32294617563739375,0.08827031243585007,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51650,8838,10599,11265,10225,9026,4481,5133,5439,5182,4659,1097,1883,2261,2146,1855,2989,2811,2740,2634,2480,317,410,417,377,350,940,1609,1987,1890,1651,2879,2727,2655,2545,2372,0.7007595857907425,11.69,1584.0,0.34822902120096483,0.5031737971308874,0.07642503491176844,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51700,12667,15268,16234,15335,12935,6081,7182,7933,7786,6521,2806,3648,3443,3458,2962,2654,2878,3750,3626,3042,679,848,813,835,727,2356,3052,2865,2892,2442,2523,2716,3615,3453,2907,0.6533653254583487,14.92,2671.0,0.3846556918911838,0.42723025195406317,0.10899087376097114,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51710,15137,27424,24824,20468,16253,7307,11240,11420,9707,7743,2593,5039,5676,4821,3695,3964,5082,4621,4068,3370,710,1429,1337,922,770,2116,3943,4724,4127,3134,3812,4873,4418,3922,3233,0.7160954793972529,12.91,3134.0,0.3952791423363302,0.40822442611301635,0.11394321376710848,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51760,13513,18336,26181,23372,16946,7170,9931,13801,11998,8298,2938,4871,7806,6749,4361,3553,4187,5042,4539,3472,778,1159,1334,1005,761,2386,3963,6751,5981,3792,3415,4022,4874,4375,3363,0.8290535253325658,12.91,2999.0,0.4672544080604534,0.37142457318779737,0.09790092359361881,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51810,26851,29384,36753,37040,34478,12982,13874,17950,18240,17171,7811,8588,11394,12071,11142,3106,3294,4244,3904,3768,1454,1783,1902,1827,1849,6808,7290,9983,10678,9729,2883,3027,4004,3647,3503,0.5155214586526259,11.81,5328.0,0.5583053691275168,0.21328699264940876,0.1100990731863215,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
53005,14169,12128,13901,14024,14586,6798,5838,6920,6926,7131,5958,5211,6188,6150,6387,105,110,114,153,107,2313,2043,2179,1896,1664,3868,3331,4192,4402,4841,77,84,84,122,89,0.3756660487416653,12.09,2496.0,0.6058219874009347,0.014732777890672627,0.3108108108108108,White,White_Republican,Republican,False,False,False,False,False,False,True
53011,32496,29383,33295,34113,34323,15914,14419,16394,16938,17192,12994,11745,13828,14345,14551,432,419,417,444,437,3018,2243,2375,2014,2008,10450,9844,11775,12605,12821,353,363,363,397,398,0.5095224089788419,10.78,5354.0,0.7167179744926808,0.02351783208728613,0.13888714372473876,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53033,123995,133361,201715,214259,192076,61528,65032,96549,101528,91403,36757,38874,58378,62080,56833,5185,5434,6724,6770,6422,9640,9495,11201,10491,9431,29102,31091,49094,53303,48945,4734,5070,6321,6372,6028,0.7495289163961877,10.41,23686.0,0.5073486653820279,0.06751194371914301,0.11853262336142055,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
53035,14855,19385,20690,19767,18821,7125,7605,9283,9275,8862,5300,5712,7335,7491,7200,207,392,408,329,251,861,1068,1186,1025,877,4625,4871,6353,6628,6508,194,345,376,295,220,0.5689535645860644,10.24,2793.0,0.6823376524098919,0.038833467110040897,0.12532966402935444,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53053,55537,61124,71864,71117,68670,26855,27518,34294,35137,34169,18215,18909,24345,25323,24772,2081,2518,2953,2802,2625,4904,4749,4868,4319,4091,14519,15249,20502,21965,21552,1817,2285,2651,2544,2407,0.537634593960968,12.09,11053.0,0.5953233143199002,0.07715396754994894,0.1437456807187284,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
53057,7363,6759,8245,8056,8496,3570,3342,4061,3899,4139,3027,2903,3605,3486,3701,63,43,46,40,42,1235,1045,966,722,846,1991,1961,2752,2859,2959,34,33,35,30,26,0.5209811639404546,10.32,1350.0,0.6699699168288799,0.008671031675809591,0.24181560785701645,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53061,47498,44568,56913,65044,66465,22993,21644,27754,31878,32107,16577,15795,20203,22926,23162,958,965,1182,1350,1368,4408,3493,3556,3392,3633,12943,12885,17165,20009,20098,800,839,1100,1257,1273,0.5850737016745823,11.23,9323.0,0.6159136768541759,0.03932280131896255,0.12846350706235543,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53063,33950,35040,40388,40368,37228,16512,17049,19580,19738,18109,13869,14338,16950,17412,16183,367,476,438,410,293,1493,1722,1781,1425,1184,12693,12947,15463,16225,15159,342,444,398,380,277,0.4595504857326609,10.86,5736.0,0.7918640339205564,0.02167935139354587,0.08742704064434864,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53067,16570,17009,20926,21479,21839,8151,8465,10186,10722,10983,6032,6361,8116,8529,8734,374,385,422,430,410,1172,1287,1395,1220,1120,5110,5311,6943,7530,7831,336,356,381,388,373,0.5745893156648864,9.99,2939.0,0.6735437306369796,0.038300480032683076,0.132843087188915,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53073,15043,22906,16377,14437,14977,7564,11646,7890,6977,7459,6193,9500,6629,5883,6349,143,174,97,81,76,995,1237,913,803,832,5396,8509,5882,5236,5669,111,134,81,68,61,0.6035204155244553,8.68,2005.0,0.7402783540150115,0.010674008976728397,0.11137932335080904,White,White_Democratic,Democratic,False,False,False,False,False,True,False
53077,19745,16966,17850,16462,15743,9639,8333,8912,8153,7826,8218,7161,7752,6998,6761,153,125,155,142,114,6343,5379,5187,4280,4010,2501,2314,3028,3119,3145,73,57,94,83,64,0.4488788165459025,14.14,3562.0,0.333136467438381,0.009213323883770375,0.5845342152925427,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
54039,10305,9676,11284,10689,10699,5021,4846,5681,5427,5304,4189,4037,4805,4758,4787,482,525,593,448,348,115,129,135,117,85,4093,3931,4691,4655,4705,474,515,580,444,346,0.4175866932542191,9.67,1704.0,0.832205089632694,0.09646483640466341,0.023881158330199322,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55009,18348,17341,17996,17600,18142,9148,8691,8765,8551,8882,7606,7369,7207,7240,7758,309,323,339,288,226,1246,1047,841,765,778,6554,6499,6509,6596,7103,284,306,316,264,202,0.4548837984404619,11.16,2954.0,0.7537970546391356,0.034067750990118044,0.10201099703925866,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55025,38562,56484,46306,40605,41236,19125,27937,22232,19508,19934,15301,22412,17884,15790,16755,1369,1469,1400,1301,1219,2102,1998,1631,1408,1487,13495,20709,16481,14600,15477,1255,1396,1332,1203,1128,0.7546165648175271,10.25,5665.0,0.7432868808932647,0.05641746917921265,0.07229071286077185,White,White_Democratic,Democratic,False,False,False,False,False,True,False
55059,12199,11222,10962,10783,10868,6003,5572,5394,5355,5435,4944,4615,4485,4548,4670,586,569,519,460,463,1330,1004,903,816,886,3783,3745,3690,3843,3879,518,535,481,415,424,0.4754783745407829,10.24,1738.0,0.6910115801727835,0.08767845107530176,0.16684026714049385,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55063,9485,13597,8194,7106,7500,5043,7289,3975,3410,3627,4503,6644,3433,2959,3270,87,130,69,68,57,168,217,111,109,91,4359,6464,3336,2867,3188,85,116,67,63,55,0.5575098697778563,9.47,1122.0,0.8632274771705056,0.016764345100177182,0.029780564263322883,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55073,8464,7352,8465,7967,8955,4042,3524,4155,3882,4404,3470,3072,3586,3359,3926,42,45,36,37,32,214,136,177,177,139,3286,2955,3425,3197,3807,39,40,33,34,28,0.4014019361311253,10.43,1414.0,0.8283885477034859,0.009255254735749502,0.04238387682726408,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55079,62358,62060,77727,74346,66046,30584,31326,39871,37945,33776,17324,18404,23515,23301,21203,9692,9581,11827,10544,9253,7042,6153,6081,5579,5485,11296,13058,18293,18498,16390,9215,9206,11412,10121,8861,0.6912637181869878,12.99,12277.0,0.456735262318814,0.2816422642062634,0.16320939693243663,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
55087,12394,11279,12374,12598,13274,6069,5396,5991,6090,6487,5222,4712,5271,5395,5853,134,114,131,93,92,454,344,351,304,311,4840,4417,4971,5124,5591,123,105,123,85,88,0.4412712225287441,10.82,2043.0,0.8303484579733363,0.01790925215998169,0.05716083996109172,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55101,12830,11535,11649,11575,12532,6080,5491,5768,5737,6373,4719,4257,4447,4596,5224,901,860,959,803,798,1384,1173,979,951,1007,3519,3241,3595,3761,4333,827,788,889,749,742,0.4711933189918366,10.8,2114.0,0.623499646975759,0.14273946811014357,0.18257236996940457,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55105,10832,9601,10104,9772,10506,5312,4697,5008,4847,5364,4545,4078,4410,4284,4818,350,294,311,316,281,875,662,565,440,493,3750,3488,3914,3891,4374,333,272,285,300,262,0.5466026241799438,11.55,1883.0,0.7760445299615173,0.05889224848818032,0.11455470038482683,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55117,7483,7083,7114,6517,7412,3546,3305,3362,3129,3541,2944,2837,2779,2621,3195,98,88,94,82,61,467,358,302,266,285,2522,2506,2500,2377,2923,91,83,91,74,56,0.4105527866567693,9.81,1131.0,0.7536749693752552,0.02531645569620253,0.09452837893017559,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55131,8634,6826,6892,7344,8749,4206,3359,3292,3606,4331,3873,3121,3097,3391,4071,85,71,56,53,86,282,171,166,170,178,3622,2971,2950,3235,3906,76,67,50,52,82,0.3026002043828772,8.52,1163.0,0.8926586721263527,0.016476552598225603,0.049429657794676805,White,White_Republican,Republican,False,False,False,False,False,False,True
55133,25929,21148,20148,22193,26442,12513,10637,9861,11000,13057,11081,9661,8845,9720,11697,258,241,261,260,273,1121,892,666,683,810,10070,8837,8252,9128,10946,234,216,245,232,246,0.3877147420110748,9.22,3743.0,0.8323385611784875,0.022001396914089782,0.07114737443647216,White,White_Republican,Republican,False,False,False,False,False,False,True
55139,11591,14431,11754,11014,11116,5810,7187,5426,5110,5206,5227,6484,4746,4517,4759,146,183,172,138,99,461,391,323,272,260,4810,6138,4457,4265,4526,133,169,166,134,92,0.4685638931427599,9.92,1703.0,0.8384585002539073,0.026462788466963833,0.055633922022231,White,White_Competitive,Competitive,False,False,False,False,True,False,False
